FORM:ReportElementFactory static ReportElement create(int newObjectType, int originX, int originY, int width, int height): create (V)  | [ int (N)  - new (NM) object (NM) type (N) ]
FORM:ReportGroupWizard void finish(int currentStep): finish (V)  | [ int (N)  - current (NM) step (N) ]
FORM:ReportReader void traverse(Node node): traverse (V)  | [ node (N)  - node (N) ]
FORM:SampleBoxPanel void paint(Graphics g2): paint (V)  | [ graphics (N)  - g (NM) 2 (N) ]
FORM:ScriptletCode void append(String line, int portion): append (V)  | [ string (N)  - line (N) ]
FORM:SourceTraceFactoryCreateRule void begin(String namespace, String name, Attributes attributes): begin (V)  | [ string (N)  - namespace (N) ]
FORM:SubreportWizard void finish(int currentStep): finish (V)  | [ int (N)  - current (NM) step (N) ]
FORM:SubreportWizardExistingReport void finish(int currentStep): finish (V)  | [ int (N)  - current (NM) step (N) ]
FORM:SubreportWizardNewReport void finish(int currentStep): finish (V)  | [ int (N)  - current (NM) step (N) ]
FORM:TextAreaPainter void paint(Graphics gfx): paint (V)  | [ graphics (N)  - gfx (N) ]
FORM:TotalObject void drop(DropTargetDropEvent dtde): drop (V)  | [ drop (NM) target (NM) drop (NM) event (N)  - dtde (N) ]
FORM:TotalPagesObject void drop(DropTargetDropEvent dtde): drop (V)  | [ drop (NM) target (NM) drop (NM) event (N)  - dtde (N) ]
FORM:int compare(Object lhs, Object rhs): compare (V)  | [ object (N)  - lhs (N) ]
FORM:int compare(Object o1, Object o2): compare (V)  | [ object (N)  - o (NM) 1 (N) ]
NAME:AbstractLibraryObject ImageIcon getIcon(): get (V)  | icon (N) 
NAME:AbstractLibraryObject JReportFrame getReportFrame(): get (V)  | report (NM) frame (N) 
NAME:AbstractLibraryObject Report getReport(): get (V)  | report (N) 
NAME:AbstractLibraryObject String getName(): get (V)  | name (N) 
NAME:AbstractLibraryObject void addField(JRVariable variable): add (V)  | field (N) 
NAME:AbstractLibraryObject void addParameter(JRVariable variable): add (V)  | parameter (N) 
NAME:AbstractLibraryObject void addVariable(JRVariable variable): add (V)  | variable (N) 
NAME:AbstractLibraryObject void updateAllUI(): update (V)  | all (DT) UI (N) 
NAME:ActionShrinkSelected void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:ActiveConnectionDialog IReportConnection getIReportConnection(): get (V)  | I (NM) report (NM) connection (N) 
NAME:ActiveConnectionDialog int getDialogResult(): get (V)  | dialog (NM) result (N) 
NAME:ActiveConnectionDialog void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:ActiveConnectionDialog void closeDialog(WindowEvent evt): close (V)  | dialog (N) 
NAME:ActiveConnectionDialog void initComponents(): init (V)  | components (N) 
NAME:ActiveConnectionDialog void setDialogResult(int dialogResult): set (V)  | dialog (NM) result (N) 
NAME:ActiveConnectionDialog void setIReportConnection(IReportConnection iReportConnection): set (V)  | I (NM) report (NM) connection (N) 
NAME:AddressBean String getCountry(): get (V)  | country (N) 
NAME:AddressBean String getState(): get (V)  | state (N) 
NAME:AddressBean String getStreet(): get (V)  | street (N) 
NAME:AddressBean void setCountry(String country): set (V)  | country (N) 
NAME:AddressBean void setState(String state): set (V)  | state (N) 
NAME:AddressBean void setStreet(String street): set (V)  | street (N) 
NAME:AreaChart Chart cloneBaseChart(): clone (V)  | base (NM) chart (N) 
NAME:AreaPlot AxisFormat getCategoryAxisFormat(): get (V)  | category (NM) axis (NM) format (N) 
NAME:AreaPlot AxisFormat getValueAxisFormat(): get (V)  | value (NM) axis (NM) format (N) 
NAME:AreaPlot Plot cloneMe(): clone (V)  | me (N) 
NAME:AreaPlot String getCategoryAxisLabelExpression(): get (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:AreaPlot String getValueAxisLabelExpression(): get (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:AreaPlot void setCategoryAxisFormat(AxisFormat categoryAxisFormat): set (V)  | category (NM) axis (NM) format (N) 
NAME:AreaPlot void setCategoryAxisLabelExpression(String categoryAxisLabelExpression): set (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:AreaPlot void setValueAxisFormat(AxisFormat valueAxisFormat): set (V)  | value (NM) axis (NM) format (N) 
NAME:AreaPlot void setValueAxisLabelExpression(String valueAxisLabelExpression): set (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:ArithmeticOperationHelper JDialog getDialog(): get (V)  | dialog (N) 
NAME:ArithmeticOperationHelper String getExpression(): get (V)  | expression (N) 
NAME:ArithmeticOperationHelper String getFinalReturnType(): get (V)  | final (NM) return (NM) type (N) 
NAME:ArithmeticOperationHelper String getLanguage(): get (V)  | language (N) 
NAME:ArithmeticOperationHelper int getDialogResult(): get (V)  | dialog (NM) result (N) 
NAME:ArithmeticOperationHelper int showDialog(Component c): show (V)  | dialog (N) 
NAME:ArithmeticOperationHelper void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:ArithmeticOperationHelper void initComponents(): init (V)  | components (N) 
NAME:ArithmeticOperationHelper void setDialog(JDialog dialog): set (V)  | dialog (N) 
NAME:ArithmeticOperationHelper void setDialogResult(int dialogResult): set (V)  | dialog (NM) result (N) 
NAME:ArithmeticOperationHelper void setExpression(String expression): set (V)  | expression (N) 
NAME:ArithmeticOperationHelper void setLanguage(String language): set (V)  | language (N) 
NAME:ArithmeticOperationHelper void setOperation(String op): set (V)  | operation (N) 
NAME:ArithmeticOperationHelper void setValues(List values): set (V)  | values (N) 
NAME:ArithmeticOperationHelper void updateAdvancedOptionsStatus(boolean b): update (V)  | advanced (NM) options (NM) status (N) 
NAME:AvailableCharts static ImageIcon getChartIcon(String chartName): get (V)  | chart (NM) icon (N) 
NAME:AvailableCharts static Vector getAvailableCharts(): get (V)  | available (NM) charts (N) 
NAME:AvailableCharts static void addChartSheetProperties(ChartDefinition cd): add (V)  | chart (NM) sheet (NM) properties (N) 
NAME:Axis Axis cloneMe(): clone (V)  | me (N) 
NAME:Axis ChartReportElement2 getChartReportElement(): get (V)  | chart (NM) report (NM) element (N) 
NAME:Axis String getPosition(): get (V)  | position (N) 
NAME:Axis void setChartReportElement(ChartReportElement2 chartReportElement): set (V)  | chart (NM) report (NM) element (N) 
NAME:Axis void setPosition(String position): set (V)  | position (N) 
NAME:AxisFormat AxisFormat cloneMe(): clone (V)  | me (N) 
NAME:AxisFormat Color getAxisLineColor(): get (V)  | axis (NM) line (NM) color (N) 
NAME:AxisFormat Color getLabelColor(): get (V)  | label (NM) color (N) 
NAME:AxisFormat Color getTickLabelColor(): get (V)  | tick (NM) label (NM) color (N) 
NAME:AxisFormat IReportFont getLabelFont(): get (V)  | label (NM) font (N) 
NAME:AxisFormat IReportFont getTickLabelFont(): get (V)  | tick (NM) label (NM) font (N) 
NAME:AxisFormat String getTickLabelMask(): get (V)  | tick (NM) label (NM) mask (N) 
NAME:AxisFormat void setAxisLineColor(Color axisLineColor): set (V)  | axis (NM) line (NM) color (N) 
NAME:AxisFormat void setLabelColor(Color labelColor): set (V)  | label (NM) color (N) 
NAME:AxisFormat void setLabelFont(IReportFont labelFont): set (V)  | label (NM) font (N) 
NAME:AxisFormat void setTickLabelColor(Color tickLabelColor): set (V)  | tick (NM) label (NM) color (N) 
NAME:AxisFormat void setTickLabelFont(IReportFont tickLabelFont): set (V)  | tick (NM) label (NM) font (N) 
NAME:AxisFormat void setTickLabelMask(String tickLabelMask): set (V)  | tick (NM) label (NM) mask (N) 
NAME:Band Group getGroup(): get (V)  | group (N) 
NAME:Band Report getParent(): get (V)  | parent (N) 
NAME:Band String getName(): get (V)  | name (N) 
NAME:Band String getPrintWhenExpression(): get (V)  | print (NM) when (NM) expression (N) 
NAME:Band int getBandYLocation(): get (V)  | band (NM) Y (NM) location (N) 
NAME:Band int getHeight(): get (V)  | height (N) 
NAME:Band int getUsableWidth(): get (V)  | usable (NM) width (N) 
NAME:Band void setGroup(Group group): set (V)  | group (N) 
NAME:Band void setGroupFooter(boolean groupFooter): set (V)  | group (NM) footer (N) 
NAME:Band void setGroupHeader(boolean groupHeader): set (V)  | group (NM) header (N) 
NAME:Band void setHeight(int height): set (V)  | height (N) 
NAME:Band void setName(String name): set (V)  | name (N) 
NAME:Band void setParent(Report parent): set (V)  | parent (N) 
NAME:Band void setPrintWhenExpression(String printWhenExpression): set (V)  | print (NM) when (NM) expression (N) 
NAME:BandDraggedOperation Band getBand(): get (V)  | band (N) 
NAME:BandDraggedOperation Vector getTransformations(): get (V)  | transformations (N) 
NAME:BandDraggedOperation int getBandDelta(): get (V)  | band (NM) delta (N) 
NAME:BandDraggedOperation void addElement(ReportElement element, Rectangle oldBounds, Rectangle newBounds): add (V)  | element (N) 
NAME:BandDraggedOperation void setBand(Band band): set (V)  | band (N) 
NAME:BandDraggedOperation void setBandDelta(int bandDelta): set (V)  | band (NM) delta (N) 
NAME:BandDraggedOperation void setTransformations(Vector transformations): set (V)  | transformations (N) 
NAME:BandsDialog Band getSelectedBand(): get (V)  | selected (NM) band (N) 
NAME:BandsDialog JReportFrame getJReportFrame(): get (V)  | J (NM) report (NM) frame (N) 
NAME:BandsDialog static int updateBandHeight(Report report, Band b, int newHeight): update (V)  | band (NM) height (N) 
NAME:BandsDialog void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:BandsDialog void closeDialog(WindowEvent evt): close (V)  | dialog (N) 
NAME:BandsDialog void initComponents(): init (V)  | components (N) 
NAME:BandsDialog void setJReportFrame(JReportFrame jReportFrame): set (V)  | J (NM) report (NM) frame (N) 
NAME:BandsDialog void setSelectedBand(Band selectedBand): set (V)  | selected (NM) band (N) 
NAME:BandsDialog void setSelectedBand(String bandName): set (V)  | selected (NM) band (N) 
NAME:BandsDialog void setVisible(boolean visible): set (V)  | visible (N) 
NAME:BandsDialog void updateBands(): update (V)  | bands (N) 
NAME:BandsDialog void updateSelection(): update (V)  | selection (N) 
NAME:Bar3DChart Chart cloneBaseChart(): clone (V)  | base (NM) chart (N) 
NAME:Bar3DPlot AxisFormat getCategoryAxisFormat(): get (V)  | category (NM) axis (NM) format (N) 
NAME:Bar3DPlot AxisFormat getValueAxisFormat(): get (V)  | value (NM) axis (NM) format (N) 
NAME:Bar3DPlot Plot cloneMe(): clone (V)  | me (N) 
NAME:Bar3DPlot String getCategoryAxisLabelExpression(): get (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:Bar3DPlot String getValueAxisLabelExpression(): get (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:Bar3DPlot double getXOffset(): get (V)  | X (NM) offset (N) 
NAME:Bar3DPlot double getYOffset(): get (V)  | Y (NM) offset (N) 
NAME:Bar3DPlot void setCategoryAxisFormat(AxisFormat categoryAxisFormat): set (V)  | category (NM) axis (NM) format (N) 
NAME:Bar3DPlot void setCategoryAxisLabelExpression(String categoryAxisLabelExpression): set (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:Bar3DPlot void setShowLabels(boolean showLabels): set (V)  | show (NM) labels (N) 
NAME:Bar3DPlot void setValueAxisFormat(AxisFormat valueAxisFormat): set (V)  | value (NM) axis (NM) format (N) 
NAME:Bar3DPlot void setValueAxisLabelExpression(String valueAxisLabelExpression): set (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:Bar3DPlot void setXOffset(double xOffset): set (V)  | X (NM) offset (N) 
NAME:Bar3DPlot void setYOffset(double yOffset): set (V)  | Y (NM) offset (N) 
NAME:BarChart Chart cloneBaseChart(): clone (V)  | base (NM) chart (N) 
NAME:BarPlot AxisFormat getCategoryAxisFormat(): get (V)  | category (NM) axis (NM) format (N) 
NAME:BarPlot AxisFormat getValueAxisFormat(): get (V)  | value (NM) axis (NM) format (N) 
NAME:BarPlot Plot cloneMe(): clone (V)  | me (N) 
NAME:BarPlot String getCategoryAxisLabelExpression(): get (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:BarPlot String getValueAxisLabelExpression(): get (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:BarPlot void setCategoryAxisFormat(AxisFormat categoryAxisFormat): set (V)  | category (NM) axis (NM) format (N) 
NAME:BarPlot void setCategoryAxisLabelExpression(String categoryAxisLabelExpression): set (V)  | category (NM) axis (NM) label (NM) expression (N) 
NAME:BarPlot void setShowLabels(boolean showLabels): set (V)  | show (NM) labels (N) 
NAME:BarPlot void setShowTickLabels(boolean showTickLabels): set (V)  | show (NM) tick (NM) labels (N) 
NAME:BarPlot void setShowTickMarks(boolean showTickMarks): set (V)  | show (NM) tick (NM) marks (N) 
NAME:BarPlot void setValueAxisFormat(AxisFormat valueAxisFormat): set (V)  | value (NM) axis (NM) format (N) 
NAME:BarPlot void setValueAxisLabelExpression(String valueAxisLabelExpression): set (V)  | value (NM) axis (NM) label (NM) expression (N) 
NAME:BarcodeReportElement ReportElement cloneMe(): clone (V)  | me (N) 
NAME:BarcodeReportElement String getApplicationIdentifier(): get (V)  | application (NM) identifier (N) 
NAME:BarcodeReportElement String getLastError(): get (V)  | last (DT) error (N) 
NAME:BarcodeReportElement String getText(): get (V)  | text (N) 
NAME:BarcodeReportElement String getTitle(): get (V)  | title (N) 
NAME:BarcodeReportElement int getImageHeight(): get (V)  | image (NM) height (N) 
NAME:BarcodeReportElement int getImageWidth(): get (V)  | image (NM) width (N) 
NAME:BarcodeReportElement int getType(): get (V)  | type (N) 
NAME:BarcodeReportElement void setApplicationIdentifier(String applicationIdentifier): set (V)  | application (NM) identifier (N) 
NAME:BarcodeReportElement void setBarCodeImg(int type, String text, boolean showText, boolean checkSum): set (V)  | bar (NM) code (NM) img (N) 
NAME:BarcodeReportElement void setCheckSum(boolean checkSum): set (V)  | check (NM) sum (N) 
NAME:BarcodeReportElement void setImageExpression(String imageExpression): set (V)  | image (NM) expression (N) 
NAME:BarcodeReportElement void setImageHeight(int imageHeight): set (V)  | image (NM) height (N) 
NAME:BarcodeReportElement void setImageWidth(int imageWidth): set (V)  | image (NM) width (N) 
NAME:BarcodeReportElement void setShowText(boolean showText): set (V)  | show (NM) text (N) 
NAME:BarcodeReportElement void setText(String text): set (V)  | text (N) 
NAME:BarcodeReportElement void setTitle(String title): set (V)  | title (N) 
NAME:BarcodeReportElement void setType(int type): set (V)  | type (N) 
NAME:BaseWizardPanel GenericWizard getGenericWizard(): get (V)  | generic (NM) wizard (N) 
NAME:BaseWizardPanel JButton getJButtonCancel(): get (V)  | J (NM) button (NM) cancel (N) 
NAME:BaseWizardPanel JButton getJButtonFinish(): get (V)  | J (NM) button (NM) finish (N) 
NAME:BaseWizardPanel JButton getJButtonNext(): get (V)  | J (NM) button (NM) next (DT) 
NAME:BaseWizardPanel JButton getJButtonPrev(): get (V)  | J (NM) button (NM) prev (N) 
NAME:BaseWizardPanel int getCurrentStep(): get (V)  | current (NM) step (N) 
NAME:BaseWizardPanel int getDialogResult(): get (V)  | dialog (NM) result (N) 
NAME:BaseWizardPanel void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:BaseWizardPanel void initComponents(): init (V)  | components (N) 
NAME:BaseWizardPanel void setCurrentStep(int currentStep): set (V)  | current (NM) step (N) 
NAME:BaseWizardPanel void setCurrentStepLabel(String label): set (V)  | current (NM) step (NM) label (N) 
NAME:BaseWizardPanel void setDialogResult(int dialogResult): set (V)  | dialog (NM) result (N) 
NAME:BaseWizardPanel void setGenericWizard(GenericWizard genericWizard): set (V)  | generic (NM) wizard (N) 
NAME:BaseWizardPanel void setJButtonCancel(JButton jButtonCancel): set (V)  | J (NM) button (NM) cancel (N) 
NAME:BaseWizardPanel void setJButtonFinish(JButton jButtonFinish): set (V)  | J (NM) button (NM) finish (N) 
NAME:BaseWizardPanel void setJButtonNext(JButton jButtonNext): set (V)  | J (NM) button (NM) next (DT) 
NAME:BaseWizardPanel void setJButtonPrev(JButton jButtonPrev): set (V)  | J (NM) button (NM) prev (N) 
NAME:BaseWizardPanel void updateButtons(): update (V)  | buttons (N) 
NAME:BasicIReportConnectionEditor IReportConnection getIReportConnection(): get (V)  | I (NM) report (NM) connection (N) 
NAME:BasicIReportConnectionEditor void initComponents(): init (V)  | components (N) 
NAME:BasicIReportConnectionEditor void jTableCustomPropertiesMouseClicked1(MouseEvent evt): j (V)  | table (NM) custom (NM) properties (NM) mouse (NM) clicked (N) 1 (D) 
NAME:BasicIReportConnectionEditor void setIReportConnection(IReportConnection c): set (V)  | I (NM) report (NM) connection (N) 
NAME:BatchFileTokenMarker byte markTokensImpl(byte token, Segment line, int lineIndex): mark (V)  | tokens (NM) impl (N) 
NAME:BcImage static Barcode getBarcode(): get (V)  | barcode (N) 
NAME:BcImage static BufferedImage getBarcodeImage(int type, Object aText, boolean showText, boolean checkSum): get (V)  | barcode (NM) image (N) 
NAME:BcImage static BufferedImage getBarcodeImage(int type, Object aText, boolean showText, boolean checkSum, String applicationIdentifier, int width, int height): get (V)  | barcode (NM) image (N) 
NAME:BeanInspectorPanel JTable getJTableFields(): get (V)  | J (NM) table (NM) fields (N) 
NAME:BeanInspectorPanel ReportQueryDialog getReportQueryDialog(): get (V)  | report (NM) query (NM) dialog (N) 
NAME:BeanInspectorPanel void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:BeanInspectorPanel void exploreBean(DefaultMutableTreeNode root, String classname, String parentPath): explore (V)  | bean (N) 
NAME:BeanInspectorPanel void initComponents(): init (V)  | components (N) 
NAME:BeanInspectorPanel void jButton2ActionPerformed1(ActionEvent evt): j (V)  | button (NM) 2 (D) action (NM) performed (N) 1 (D) 
NAME:BeanInspectorPanel void jTree1MouseClicked1(MouseEvent evt): j (V)  | tree (NM) 1 (D) mouse (NM) clicked (N) 1 (D) 
